2.01714,151361.0
2.02051,153515.0
2.02387,153844.0
2.02723,159251.0
2.03058,161992.0
2.03393,162411.0
2.03728,162472.0
2.04062,164152.0
2.04395,166707.0
2.04728,170395.0
2.05061,174149.0
2.05393,175014.0
2.05725,175284.0
2.06056,175908.0
2.06387,176881.0
2.06717,179412.0
2.07047,181550.0
2.07377,182138.0
2.07706,182272.0
2.08034,186697.0
2.08363,190962.0
2.0869,191712.0
2.09017,193133.0
2.09344,196036.0
2.09671,197517.0
2.09996,198025.0
2.10322,207989.0
2.10647,210125.0
2.10971,212497.0
2.11295,213154.0
2.11619,219284.0
2.11942,222656.0
2.12265,225032.0
2.12587,225138.0
2.12909,225416.0
2.1323,228202.0
2.13551,229913.0
2.13871,233287.0
2.14191,235593.0
2.14511,236210.0
2.14829,238375.0
2.15148,238560.0
2.15466,239941.0
2.15784,240601.0
2.16101,245049.0
2.16417,245326.0
2.16733,247325.0
2.17049,248065.0
2.17364,248474.0
2.17679,248997.0
2.17993,255667.0
2.18307,256244.0
2.1862,259685.0
2.18933,260965.0
2.19245,264852.0
2.19557,265000.0
2.19869,265885.0
2.20179,266764.0
2.2049,267568.0
2.208,268713.0
2.21109,269382.0
2.21418,269988.0
2.21726,272804.0
2.22034,279917.0
2.22341,281872.0
2.22648,282948.0
2.22954,287444.0
2.2326,287998.0
2.23566,290053.0
2.2387,294070.0
2.24175,298003.0
2.24479,298319.0
2.24782,301226.0
2.25085,301705.0
2.25387,303340.0
2.25689,303678.0
2.2599,306185.0
2.26291,309754.0
2.26591,311768.0
2.2689,313577.0
2.2719,314986.0
2.27488,317421.0
2.27786,321209.0
2.28084,323913.0
2.28381,326677.0
2.28678,327572.0
2.28974,330259.0
2.29269,332513.0
2.29564,334876.0
2.29859,335422.0
2.30153,338386.0
2.30446,338909.0
2.30739,340306.0
2.31031,342835.0
2.31323,345323.0
2.31615,346726.0
2.31905,349576.0
2.32196,358411.0
2.32486,358671.0
2.32775,360174.0
2.33064,362481.0
2.33352,362816.0
2.3364,368527.0
2.33928,371261.0
2.34214,372456.0
2.34501,374070.0
2.34787,378538.0
2.35072,379537.0
2.35357,380576.0
2.35642,380695.0
2.35926,383106.0
2.3621,384416.0
2.36493,386321.0
2.36775,386984.0
2.37058,387932.0
2.3734,389414.0
2.37621,391506.0
2.37902,393991.0
2.38183,394219.0
2.38463,394479.0
2.38743,397317.0
2.39022,399641.0
2.39301,400412.0
2.3958,400698.0
2.39858,402059.0
2.40136,402639.0
2.40414,403059.0
2.40692,404042.0
2.40969,404967.0
2.41246,405506.0
2.41522,405965.0
2.41798,405987.0
2.42074,410334.0
2.4235,410457.0
2.42626,410544.0
2.42901,411892.0
2.43176,413337.0
2.43451,413790.0
2.43726,417987.0
2.44001,425074.0
2.44276,428237.0
2.4455,431255.0
2.44825,431922.0
2.45099,434507.0
2.45373,435334.0
2.45648,442539.0
2.45922,462426.0
2.46196,483273.0
2.46471,484209.0
2.46745,484765.0
2.4702,498663.0
2.47295,503817.0
2.4757,504198.0
2.47845,507873.0
2.4812,512676.0
2.48396,525167.0
2.48672,526133.0
2.48948,539355.0
2.49225,562478.0
2.49502,569430.0
2.49779,575818.0
2.50057,580340.0
2.50335,591089.0
2.50614,636243.0
2.50893,637237.0
2.51173,647005.0
2.51454,659007.0
2.51735,670068.0
2.52017,674407.0
2.523,689949.0
2.52584,692232.0
2.52868,699469.0
2.53153,714682.0
2.53439,716588.0
2.53727,720831.0
2.54015,725289.0
2.54304,731210.0
2.54595,733450.0
2.54886,739699.0
2.55179,755707.0
2.55474,757546.0
2.55769,781710.0
